"Table","TableOffset","NumEntries","Entry","Addr","Function","Owner","Hostname","Investigated"
"SSDT[0]","1.84467E+19","1226","441","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","442","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","443","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","444","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","445","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","446","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","447","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","448","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","449","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","450","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","451","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","452","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","453","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","454","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","455","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","456","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","457","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","458","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","459","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","460","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","461","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","462","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","463","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","464","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","465","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","466","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","467","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","468","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","469","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","470","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","471","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","472","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","473","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","474","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","475","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","476","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","477","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","478","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","479","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","480","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","481","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","482","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","483","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","484","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","485","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","486","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","487","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","488","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","489","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","490","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","491","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","492","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","493","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","494","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","495","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","496","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","497","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","498","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","499","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","500","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","501","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","502","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","503","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","504","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","505","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","506","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","507","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","508","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","509","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","510","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","511","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","512","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","513","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","514","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","515","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","516","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","517","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","518","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","519","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","520","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","521","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","522","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","523","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","524","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","525","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","526","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","527","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","528","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","529","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","530","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","531","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","532","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","533","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","534","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","535","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","536","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","537","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","538","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","539","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","540","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","541","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","542","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","543","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","544","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","545","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","546","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","547","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","548","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","549","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","550","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","551","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","552","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","553","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","554","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","555","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","556","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","557","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","558","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","559","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","560","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","561","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","562","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","563","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","564","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","565","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","566","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","567","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","568","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","569","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","570","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","571","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","572","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","573","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","574","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","575","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","576","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","577","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","578","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","579","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","580","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","581","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","582","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","583","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","584","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","585","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","586","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","587","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","588","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","589","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","590","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","591","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","592","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","593","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","594","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","595","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","596","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","597","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","598","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","599","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","600","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","601","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","602","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","603","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","604","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","605","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","606","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","607","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","608","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","609","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","610","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","611","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","612","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","613","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","614","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","615","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","616","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","617","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","618","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","619","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","620","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","621","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","622","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","623","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","624","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","625","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","626","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","627","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","628","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","629","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","630","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","631","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","632","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","633","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","634","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","635","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","636","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","637","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","638","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","639","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","640","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","641","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","642","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","643","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","644","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","645","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","646","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","647","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","648","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","649","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","650","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","651","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","652","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","653","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","654","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","655","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","656","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","657","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","658","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","659","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","660","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
"SSDT[0]","1.84467E+19","1226","661","1.84467E+19","UNKNOWN","win32k.sys","DESKTOP-NBVE6KH","false"
